id,mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,tinhtrang,diachi_tinhtp,namkhoahoc
8337.0,47140B5BXPvAibaEXe+cD1fKElqxL341hodw+e7I,1995.0,1.0, Hà Tĩnh, KTMT0001, KTMT, CQUI,8, D520214,8.0, Tỉnh Hà Tĩnh,2013
8338.0,8719AFF0XPvAibaEXe+cD1fKElqxLxHCg1eAHaJE,1995.0,1.0, Quảng Nam, MMTT0001, MMT&TT, CQUI,8, D480201,8.0, Tỉnh Quảng Nam,2013
8339.0,85AB9A11XPvAibaEXe+cD1fKElqxL3rmZzDf2Nuw,1994.0,1.0, Nam Định, KHMT2013, KHMT, CQUI,8, D480101,3.0, Tỉnh Nam Định,2013
8340.0,A0CBAC25XPvAibaEXe/PGAaNNWvbUIg+w572qFZR,1995.0,1.0, TP. Hồ Chí Minh, KHMT0001, KHMT, CQUI,8, D480101,3.0, Thành phố Hồ Chí Minh,2013
8341.0,D39EBBA2XPvAibaEXe/PGAaNNWvbUH5UcB2OERFM,1995.0,1.0, Hà Tĩnh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Gia Lai,2013
8342.0,479E77A5XPvAibaEXe/PGAaNNWvbUNSidEr/n3m6,1995.0,1.0, Đăk Lăk, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Đắk Lắk,2013
8343.0,8219EA1DXPvAibaEXe/PGAaNNWvbUAwbuGIAPcg8,1995.0,1.0, Đồng Nai, ANTT2013, MMT&TT, CQUI,8, D480201,5.0, Tỉnh Bình Dương,2013
8344.0,5B6EEE16XPvAibaEXe/PGAaNNWvbUKB+697ALtA7,1995.0,1.0, Quảng Bình, KHTN2013, KHMT, CNTN,8, D480101,3.0, Tỉnh Quảng Bình,2013
8345.0,4BF55C16XPvAibaEXe/PGAaNNWvbULYXtWNJnzcF,1994.0,1.0, Quảng Bình, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Lâm Đồng,2013
8346.0,D8B81312XPvAibaEXe/PGAaNNWvbUIfmRv3bR2wn,1995.0,1.0, Tp Hồ Chí Minh, TMĐT2013, HTTT, CQUI,8, D52480104,3.0, Thành phố Hồ Chí Minh,2013
8347.0,A0E35B97XPvAibaEXe/PGAaNNWvbUGQEBTzIPKBn,1994.0,1.0, Khánh Hoà, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Khánh Hoà,2013
8348.0,5E0FC4EBXPvAibaEXe/PGAaNNWvbUCzKilEFlh7i,1994.0,1.0, Đắc Nông, MMTT2013, MMT&TT, CQUI,8, D480102,5.0, Tỉnh Đắk Nông,2013
8349.0,2D110B13XPvAibaEXe+lo6eJkHWaQQMgTsF0se6I,1995.0,1.0, Quảng Ngãi, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Bình Phước,2013
8350.0,8688239BXPvAibaEXe+lo6eJkHWaQdxLz0hNOYmX,1995.0,1.0, TP. Hồ Chí Minh, KTPM0001, CNPM, CQUI,8, D480103,3.0, Thành phố Hồ Chí Minh,2013
8351.0,D06A6062XPvAibaEXe+lo6eJkHWaQfW61NRig7M4,1995.0,1.0, Bến Tre, CNTT2013, KTTT, CQUI,8, D480201,5.0, Huyện Thạnh Phú,2013
8352.0,8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,1995.0,1.0, TP. Hồ Chí Minh, PMCL2013, CNPM, CLC,8, D480103,3.0, Thành phố Hồ Chí Minh,2013
8353.0,553F83D0XPvAibaEXe+lo6eJkHWaQXmbzaKicEyV,1995.0,1.0, TP. Hồ Chí Minh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Thành phố Hồ Chí Minh,2013
8354.0,4D3A7564XPvAibaEXe+lo6eJkHWaQXS675WWbm48,1995.0,1.0, Đồng Tháp, KTMT2013, KTMT, CQUI,8, D520214,3.0, Xã Mỹ Tân,2013
8355.0,51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,1995.0,1.0, Đồng Nai, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Huyện Xuyên Mộc,2013
8358.0,C83A25DCXPvAibaEXe9X5bpEKoa0mpWrB2A9Cxkr,1995.0,1.0, Đắc Nông, KHMT0001, KHMT, CQUI,8, D480101,3.0, Tỉnh Đắk Nông,2013
8359.0,A2A984F7XPvAibaEXe9X5bpEKoa0mp7uV1IrtAed,1995.0,1.0, An Giang, MMTT0001, MMT&TT, CQUI,8, D480299,3.0, Tỉnh An Giang,2013
8361.0,91C557BBXPvAibaEXe9X5bpEKoa0mhzvi3xnxIFE,1995.0,1.0, TP. Hồ Chí Minh, CTTT2013, HTTT, CTTT,8, D480104,3.0, Thành phố Hồ Chí Minh,2013
8362.0,0E631785XPvAibaEXe9X5bpEKoa0mgPWtTwg2Rv7,1995.0,1.0, TP. Hồ Chí Minh, PMCL2013, CNPM, CLC,8, D480103,3.0, Thành phố Hồ Chí Minh,2013
8363.0,85FA5549XPvAibaEXe9X5bpEKoa0msFO9rQKADMb,1995.0,0.0, Bình Dương, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Bình Dương,2013
8364.0,5032DD33XPvAibaEXe9X5bpEKoa0mil88XvSiR4r,1995.0,0.0, Quảng Bình, TMĐT2013, HTTT, CQUI,8, D52480104,3.0, Tỉnh Quảng Bình,2013
8366.0,49DAAF86XPvAibaEXe9X5bpEKoa0mvcHmZ6rxBHe,1995.0,0.0, Quảng Ngãi, MMTT2013, MMT&TT, CQUI,8, D480102,5.0, Tình Quảng Ngãi,2013
8367.0,9A277123XPvAibaEXe9X5bpEKoa0mmVF3uzIq5Oi,1995.0,1.0, Bình Thuận, MMTT2013, MMT&TT, CQUI,8, D480102,5.0, Tỉnh Bình Thuận,2013
8368.0,DA4648BAXPvAibaEXe8CKeIX0ksEeHU30caAK2WT,1995.0,1.0, Tiền Giang, KTMT0001, KTMT, CQUI,8, D520214,3.0, Tỉnh Bến Tre,2013
8369.0,4BBC8929XPvAibaEXe8CKeIX0ksEeC2D6tQZpWFy,1995.0,0.0, An Giang, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Huyện Châu Phú,2013
8370.0,0DF7E48FXPvAibaEXe8CKeIX0ksEeL2w5FD8Xm6m,1995.0,0.0, Khánh Hòa, HTTT0001, HTTT, CQUI,8, D480104,3.0, Huyện Diên Khánh,2013
8374.0,0D5F945EXPvAibaEXe8CKeIX0ksEeMKbwIdrC9sO,1995.0,0.0, Long An, CNTT2013, KTTT, CQUI,8, D480201,3.0, Huyện Bến Lức,2013
8375.0,93A9CF9CXPvAibaEXe8CKeIX0ksEeBrXPslhxsvc,1995.0,1.0, Quảng Ngãi, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Quảng Ngãi,2013
8376.0,E4B6DF8FXPvAibaEXe8CKeIX0ksEeOVNfnmEXxAN,1995.0,1.0, Gia Lai, HTTT0001, HTTT, CQUI,8, D480104,3.0, Tỉnh Gia Lai,2013
8377.0,1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en,1994.0,1.0, Thanh Hóa, KHMT0001, KHMT, CQUI,8, D480101,5.0, Tỉnh Bình Dương,2013
8378.0,6ECC84E3XPvAibaEXe80gGmWuNekTx6pALIDxBTb,1995.0,1.0, Khánh Hoà, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Khánh Hoà,2013
8379.0,D3602269XPvAibaEXe80gGmWuNekT3Wj11uigulq,1995.0,1.0, Đồng Nai, HTTT0001, HTTT, CQUI,8, D480104,8.0, Phường Long Bình,2013
8380.0,302C659FXPvAibaEXe80gGmWuNekT9HQE57P7S6C,1995.0,1.0, Tiền Giang, KHTN2013, KHMT, CNTN,8, D480101,3.0, Thị xã Gò Công,2013
8381.0,9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,1995.0,1.0, Đồng Nai, KTMT2013, KTMT, CQUI,8, D520214,3.0, Tình Đồng Nai,2013
8382.0,741BAEACXPvAibaEXe80gGmWuNekT1wC4lREx8CX,1995.0,1.0, Đồng Nai, CNTT2013, KTTT, CQUI,8, D480201,3.0, Thành phố Biên Hòa,2013
8383.0,3509A991XPvAibaEXe80gGmWuNekT+evWuZt6lQJ,1995.0,1.0, Lâm Đồng, CNTT0001, KTTT, CQUI,8, D480201,8.0, Tỉnh Lâm Đồng,2013
8384.0,11F38B68XPvAibaEXe80gGmWuNekT2/+0d+ftnaD,1995.0,1.0, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Thành phố Hồ Chí Minh,2013
8385.0,740BF475XPvAibaEXe80gGmWuNekT0DMGoGib8Ko,1994.0,1.0, Bình Thuận, KTPM0001, CNPM, CQUI,8, D480103,3.0, Tỉnh Đắk Lắk,2013
8386.0,46187904XPvAibaEXe80gGmWuNekT+rbNOzGEoBh,1995.0,1.0, An Giang, KTMT2013, KTMT, CQUI,8, D520214,5.0, Tỉnh Đồng Tháp,2013
8387.0,8C0E9865XPvAibaEXe80gGmWuNekT1ErEJxTk1W6,1995.0,1.0, Quảng Nam, KTPM0001, CNPM, CQUI,8, D480103,5.0, Tỉnh Quảng Nam,2013
8388.0,CB86CEE4XPvAibaEXe83EtiN4MI2njAKlLHQPQif,1995.0,0.0, Bình Định, MMTT0001, MMT&TT, CQUI,8, D480299,3.0, Tỉnh Bình Định,2013
8389.0,6D3A87A7XPvAibaEXe83EtiN4MI2nuc2Ln7/pp+p,1995.0,1.0, Thanh Hóa, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Thanh Hóa,2013
8390.0,3CB24347XPvAibaEXe83EtiN4MI2ntso94rp+aT8,1995.0,1.0, Thành phố Hồ Chí Minh, KTPM0001, CNPM, CQUI,8, D480103,3.0, Thành phố Hồ Chí Minh,2013
8391.0,314A9EFDXPvAibaEXe83EtiN4MI2ntxuuYLz7OKp,1995.0,1.0, Thành phố Hồ Chí Minh, HTTT0001, HTTT, CQUI,8, D52480104,3.0, Thành phố Hồ Chí Minh,2013
8392.0,CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66,1995.0,1.0, Quảng Ngãi, KHMT0001, KHMT, CQUI,8, D480101,4.0, Tỉnh Quảng Ngãi,2013
8393.0,E05F2DEAXPvAibaEXe83EtiN4MI2nrg4ZhF61JN+,1995.0,1.0, Bà Rịa - Vũng Tàu, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Bà Rịa - Vũng Tàu,2013
8394.0,694330BCXPvAibaEXe83EtiN4MI2ngvW488wCP/k,1995.0,1.0, Quảng Ngãi, CNTT0001, KTTT, CQUI,8, D480201,3.0, Tình Quảng Ngãi,2013
8395.0,03B1BF87XPvAibaEXe83EtiN4MI2ns5qclkPljKC,1995.0,1.0, Bình Định, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Bình Định,2013
8396.0,6920B9AAXPvAibaEXe83EtiN4MI2ns6NZhlUAIhE,1995.0,1.0, Gia Lai, MMTT0001, MMT&TT, KSTN,8, D480299,3.0, Tỉnh Gia Lai,2013
8397.0,AB1F6AA8XPvAibaEXe83EtiN4MI2nszto21zu7z9,1995.0,1.0, Quảng Ngãi, HTTT0001, HTTT, CQUI,8, D52480104,3.0, Tỉnh Quảng Ngãi,2013
8399.0,73FCD503XPvAibaEXe/YKAlYnC3m942m9zzkluOD,1995.0,1.0, Khánh Hoà, KTPM0001, CNPM, CQUI,8, D480103,3.0, Tỉnh Khánh Hoà,2013
8400.0,B8B283D5XPvAibaEXe/YKAlYnC3m91sqM4cV+tQd,1995.0,1.0, Khánh Hoà, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Khánh Hoà,2013
8401.0,2F237AA9XPvAibaEXe/YKAlYnC3m967dOM4WK2IJ,1995.0,1.0, Bình Dương, KTPM0001, CNPM, CQUI,8, D480103,8.0, Tỉnh Bình Dương,2013
8402.0,F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn,1995.0,1.0, Bình Dương, KHTN2013, KHMT, CNTN,8, D480101,3.0, Tỉnh Bình Dương,2013
8403.0,81D2AB1FXPvAibaEXe/YKAlYnC3m9ztTf89k7OWJ,1995.0,1.0, Long An, KHMT2013, KHMT, CQUI,8, D480101,3.0, Tỉnh Long An,2013
8404.0,5792EF1AXPvAibaEXe/YKAlYnC3m90v7yzvt+OYP,1995.0,1.0, Bình Thuận, TMĐT2013, HTTT, CQUI,8, D52480104,3.0, Tỉnh Bình Thuận,2013
8405.0,001BB05EXPvAibaEXe/YKAlYnC3m92BzM+VhZyc0,1995.0,1.0, Khánh Hoà, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Khánh Hòa,2013
8406.0,4283E94DXPvAibaEXe/YKAlYnC3m95G1fYL7q9dG,1994.0,1.0, TP. Hồ Chí Minh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Thành phố Hồ Chí Minh,2013
8407.0,2D469F82XPvAibaEXe/YKAlYnC3m9yAnVuerKywR,1995.0,1.0, Đồng Nai, KTMT0001, KTMT, CQUI,8, D520214,8.0, Tỉnh Đồng Nai,2013
8408.0,85C41091XPvAibaEXe9iKIRwqei6/E3o02jlnmLt,1991.0,1.0, Quảng Ngãi, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tình Quảng Ngãi,2013
8409.0,29DAC8E5XPvAibaEXe9iKIRwqei6/AabAAzMbpha,1995.0,1.0, TP. Hồ Chí Minh, KHMT0001, KHMT, CQUI,8, D480101,3.0, Quận Thủ Đức,2013
8411.0,42A0A8EEXPvAibaEXe9iKIRwqei6/H1ClHJwaL6I,1995.0,1.0, Bến Tre, KTPM0001, CNPM, CQUI,8, D480103,3.0, Huyện Chợ Lách,2013
8413.0,C64D90E5XPvAibaEXe9iKIRwqei6/FXZkk7l9+S5,1995.0,1.0, Long An, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Long An,2013
8416.0,C4EF60B5XPvAibaEXe9iKIRwqei6/NTXytYp5Ig8,1995.0,1.0, Đồng Nai, ANTT2013, MMT&TT, CQUI,8, D480201,5.0, Thị xã Dĩ An,2013
8417.0,08BC841DXPvAibaEXe9iKIRwqei6/L0WWlLQs16x,1995.0,1.0, TP. Hồ Chí Minh, KHMT2013, KHMT, CQUI,8, D480101,5.0, Thành phố Hồ Chí Minh,2013
8418.0,6AEF2EC0XPvAibaEXe86736b6Ol+/EwtIJHvLVRJ,1995.0,1.0, TP. Hồ Chí Minh, KTPM2013, CNPM, CQUI,8, D480103,5.0, Thành phố Hồ Chí Minh,2013
8419.0,F99CE6DEXPvAibaEXe86736b6Ol+/O3ZQU1AW1/C,1995.0,1.0, Tiền Giang, HTTT2013, HTTT, CQUI,8, D480104,3.0, Huyện Chợ Gạo,2013
8420.0,E934BCD3XPvAibaEXe86736b6Ol+/MLJ5vOrqV8U,1994.0,1.0, Thái Bình, KHMT0001, KHMT, CQUI,8, D480101,5.0, Tân Định,2013
8421.0,7259E977XPvAibaEXe86736b6Ol+/PreEMY8ftS4,1995.0,1.0, TP. Hồ Chí Minh, CTTT2013, HTTT, CTTT,8, D480104,3.0, Thành phố Hồ Chí Minh,2013
8422.0,A7930FD4XPvAibaEXe86736b6Ol+/NWYAIVhPTcM,1995.0,1.0, Bình Thuận, CNTT2013, KTTT, CQUI,8, D480201,5.0, Huyện Hàm Thuận Bắc,2013
8424.0,33F840BEXPvAibaEXe86736b6Ol+/H7P3cx/tka4,1995.0,1.0, TP. Hồ Chí Minh, KTMT2013, KTMT, CQUI,8, D520214,5.0, Quận Thủ Đức,2013
8425.0,7B2E75BDXPvAibaEXe86736b6Ol+/BCzp68OCKKb,1995.0,1.0, Kiên Giang, KTPM2013, CNPM, CQUI,8, D480103,5.0, Huyện Tân Hiệp,2013
8426.0,678A7E53XPvAibaEXe86736b6Ol+/Jgt4POkxWzn,1995.0,1.0, Bình Phước, KTPM0001, CNPM, CQUI,8, D480103,3.0, Tỉnh Bình Phước,2013
8428.0,6F75613CXPvAibaEXe8/3iNqySORbxrmFjIeDct7,1995.0,1.0, Đồng Tháp, ANTN2013, MMT&TT, KSTN,8, D480299,3.0, Huyện Chợ Mới,2013
8429.0,5A122A3DXPvAibaEXe8/3iNqySORby1yTn00kxsc,1995.0,1.0, Hà Tĩnh, KTPM0001, CNPM, CQUI,8, D480103,8.0, Tỉnh Hà Tĩnh,2013
8430.0,2156DAC0XPvAibaEXe8/3iNqySORb4spM8jAM1aj,1994.0,1.0, Gia Lai, KTPM2013, CNPM, CQUI,8, D480103,5.0, Tỉnh Quảng Nam,2013
8431.0,11D7FBB7XPvAibaEXe8/3iNqySORby7kyf2IzNeI,1995.0,1.0, Tiền Giang, KTMT0001, KTMT, CQUI,8, D520214,8.0, Tỉnh Tiền Giang,2013
8432.0,9B47D5AEXPvAibaEXe8/3iNqySORb2yc7gdXyezc,1995.0,1.0, Đồng Nai, KTMT2013, KTMT, CQUI,8, D520214,3.0, Tình Đồng Nai,2013
8433.0,FFDFD671XPvAibaEXe8/3iNqySORb8gPuwsQ8fwa,1986.0,1.0, Hà Sơn Bình, CTTT2013, HTTT, CTTT,8, D480104,5.0, Phường Phước Long B,2013
8434.0,E5E0D43FXPvAibaEXe8/3iNqySORb3L2iR3l7H2W,1995.0,1.0, TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,5.0, Thành phố Hồ Chí Minh,2013
8435.0,1D719539XPvAibaEXe8/3iNqySORb0aV1QVzGOA5,1994.0,1.0, Đồng Nai, KTPM0001, CNPM, CLC,8, D480103,3.0, Huyện Trảng Bom,2013
8436.0,1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,1995.0,1.0, Kon Tum, KTMT0001, KTMT, CQUI,8, D520214,3.0, Huyện Đắk Hà,2013
8437.0,C02BE079XPvAibaEXe9lF2o7VejWNqKPnWIO0VRS,1995.0,1.0, Lâm Đồng, KTMT0001, KTMT, CQUI,8, D520214,3.0, Tỉnh Lâm Đồng,2013
8438.0,6941EDCFXPvAibaEXe9lF2o7VejWNigZWDBEXchf,1995.0,1.0, Đồng Nai, KHMT0001, KHMT, CQUI,8, D480101,5.0, Tình Đồng Nai,2013
8439.0,3622E58BXPvAibaEXe9lF2o7VejWNjkH+xdoXpbr,1995.0,1.0, TP. Hồ Chí Minh, KTMT2013, KTMT, CQUI,8, D520214,5.0, Thành phố Hồ Chí Minh,2013
8440.0,603115A9XPvAibaEXe9lF2o7VejWNmxlsu7sojKq,1995.0,1.0, TP. Hồ Chí Minh, KTPM0001, CNPM, CQUI,8, D480103,3.0, Quận Thủ Đức,2013
8441.0,A5889011XPvAibaEXe9lF2o7VejWNht67pu11G7v,1995.0,1.0, Tây Ninh, KTPM0001, CNPM, CQUI,8, D480103,8.0, Huyện Dương Minh Châu,2013
8443.0,B4DF0E0BXPvAibaEXe9lF2o7VejWNjZnP3XERPYN,1995.0,1.0, Bà Rịa - Vũng Tàu, KTMT0001, KTMT, CQUI,8, D520214,5.0, Tỉnh Đắk Nông,2013
8444.0,17946C80XPvAibaEXe9lF2o7VejWNoJR7PTzcZwM,1994.0,1.0, Đà Nẵng, KHMT2013, KHMT, CQUI,8, D480101,3.0, Thành phố Đà Nẵng,2013
8445.0,A27E2507XPvAibaEXe+yU1j0ocViqQmevvgfIZi+,1995.0,1.0, TP. Hồ Chí Minh, HTTT2013, HTTT, CQUI,8, D480104,5.0, Thành phố Hồ Chí Minh,2013
8446.0,61886879XPvAibaEXe+yU1j0ocViqfTUK2EbVhjZ,1995.0,1.0, Đồng Nai, KTPM0001, CNPM, CQUI,8, D480103,8.0, Tỉnh Đồng Nai,2013
8447.0,DEA3783EXPvAibaEXe+yU1j0ocViqZOr0fWYBAOj,1995.0,1.0, Đồng Nai, HTTT0001, HTTT, CTTT,8, D480104,3.0, Huyện Xuân Lộc,2013
8449.0,CAF1C679XPvAibaEXe+yU1j0ocViqc3aOVuIyn2Y,1995.0,1.0, Khánh Hoà, KTMT2013, KTMT, CQUI,8, D520214,3.0, Tỉnh Khánh Hoà,2013
8450.0,9E398853XPvAibaEXe+yU1j0ocViqeu3f7/HMvAo,1995.0,1.0, TP. Hồ Chí Minh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Thành phố Hồ Chí Minh,2013
8451.0,F94DE2CDXPvAibaEXe+yU1j0ocViqVVrG08BKChW,1995.0,1.0, Quảng Ngãi, CNTT0001, KTTT, CQUI,8, D480201,5.0, Huyện Đức Phổ,2013
8452.0,FA254441XPvAibaEXe+yU1j0ocViqeDyPSpZ8AwW,1995.0,1.0, Đồng Nai, KTPM2013, CNPM, CQUI,8, D480103,5.0, Huyện Nhơn Trạch,2013
8453.0,EB87A112XPvAibaEXe+yU1j0ocViqSbXKj24nkqQ,1995.0,1.0, Ninh Bình, KHMT2013, KHMT, CQUI,8, D480101,3.0, Thành phố Biên Hoà,2013
8454.0,A4EEB45EXPvAibaEXe+wmtNhlfgIwjN3iuw7Uj8E,1995.0,1.0, An Giang, KTMT0001, KTMT, CQUI,8, D520214,8.0, Tỉnh An Giang,2013
8455.0,02C4644FXPvAibaEXe+wmtNhlfgIwhu0VSXU3tYN,1995.0,1.0, Quảng Bình, CNTT2013, KTTT, CQUI,8, D480201,3.0, Huyện Quảng Ninh,2013
8456.0,B3A50C98XPvAibaEXe+wmtNhlfgIwn75T0yboEDj,1995.0,1.0, An Giang, MMTT2013, MMT&TT, CQUI,8, D480102,5.0, Huyện Chợ Mới,2013
8457.0,EAFB8611XPvAibaEXe+wmtNhlfgIwhUtxuTJu+OP,1995.0,1.0, Ninh Thuận, KHMT2013, KHMT, CQUI,8, D480101,3.0, Tỉnh Ninh Thuận,2013
8458.0,EAD40691XPvAibaEXe+wmtNhlfgIwtb87cTjmzYb,1995.0,1.0, Bà Rịa - Vũng Tàu, ANTT2013, MMT&TT, CQUI,8, D480201,5.0, Thành phố Hồ Chí Minh,2013
8459.0,6B2F14CCXPvAibaEXe+wmtNhlfgIwsa71h+ulLl3,1995.0,1.0, Long An, KHMT2013, KHMT, CQUI,8, D480101,3.0, Quận 12,2013
8460.0,66B24040XPvAibaEXe+wmtNhlfgIwn9iSiemRgPv,1995.0,1.0, Ninh Thuận, HTTT0001, HTTT, CQUI,8, D480104,3.0, Tỉnh Ninh Thuận,2013
8461.0,08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn,1995.0,1.0, TP. Hồ Chí Minh, CTTT2013, HTTT, CTTT,8, D480104,5.0, Thành phố Hồ Chí Minh,2013
8462.0,177E1625XPvAibaEXe+wmtNhlfgIwqLKPQJCRQi5,1994.0,1.0, Đăk Lăk, KHMT2013, KHMT, CQUI,8, D480101,5.0, Tỉnh Đắk Lắk,2013
8464.0,2974F9D5XPvAibaEXe+lwq621ApacRtRVVgBsUrf,1995.0,0.0, Đồng Tháp, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Huyện Lấp Vò,2013
8465.0,920A152EXPvAibaEXe+lwq621ApacfvQPvb0aqXR,1995.0,1.0, Sông Bé, KTPM0001, CNPM, CQUI,8, D480103,8.0, Huyện Dầu Tiếng,2013
8466.0,12A9523FXPvAibaEXe+lwq621ApacfioDy2WOjEt,1995.0,0.0, Trà Vinh, TMĐT2013, HTTT, CQUI,8, D52480104,3.0, Thành phố Trà Vinh,2013
8468.0,E62A53DEXPvAibaEXe+lwq621ApacbErJD/pd6me,1994.0,1.0, Cà Mau, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Cà Mau,2013
8469.0,2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r,1995.0,1.0, Gia Lai, KTPM0001, CNPM, CQUI,8, D480103,3.0, Tỉnh Gia Lai,2013
8470.0,C34827C5XPvAibaEXe+lwq621ApacYn/G0L78IR9,1995.0,1.0, Bình Định, KTPM2013, CNPM, CQUI,8, D480103,5.0, Tỉnh Bình Định,2013
8471.0,0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm,1995.0,1.0, Bình Định, KTPM2013, CNPM, CQUI,8, D480103,3.0, Tỉnh Bình Định,2013
8472.0,B3134F24XPvAibaEXe+lwq621ApacZLQAtrpniF4,1995.0,1.0, Bình Định, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Bình Định,2013
8473.0,45213E72XPvAibaEXe/lOccskaOiO/d9phcRuPc/,1995.0,1.0, Bà Rịa - Vũng Tàu, KTPM0001, CNPM, CQUI,8, D480103,3.0, Xã Minh Thạnh,2013
8474.0,132730F3XPvAibaEXe/lOccskaOiO3EUCDXCyg9F,1995.0,1.0, Lâm Đồng, KTPM0001, CNPM, CQUI,8, D480103,3.0, Huyện Di Linh,2013
8475.0,A7480F67XPvAibaEXe/lOccskaOiO75Myb5P3LDQ,1995.0,1.0, Đăk Lăk, KHMT2013, KHMT, CQUI,8, D480101,3.0, Tỉnh Đắk Lắk,2013
8476.0,F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,1995.0,1.0, Thành phố Hồ Chí Minh, KHMT0001, KHMT, CQUI,8, D480101,8.0, Thành phố Hồ Chí Minh,2013
8477.0,C06D6804XPvAibaEXe/lOccskaOiOzn1wuEhQE1s,1995.0,1.0, TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,3.0, Thành phố Hồ Chí Minh,2013
8478.0,0EA8D3D2XPvAibaEXe/lOccskaOiOzxORymghVIL,1995.0,1.0, Vĩnh Long, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, xã Hựu Thành,2013
8479.0,979A928AXPvAibaEXe/lOccskaOiO+maJG9wgnrj,1995.0,1.0, Quảng Trị, KTPM2013, CNPM, CQUI,8, D480103,3.0, Tỉnh Quảng Trị,2013
8480.0,9FDA2448XPvAibaEXe/lOccskaOiO4PC+M4AnVN4,1995.0,0.0, Quảng Nam, HTTT2013, HTTT, CQUI,8, D480104,5.0, Tỉnh Quảng Nam,2013
8481.0,7A7166DAXPvAibaEXe83V/kFvw2bBZ0o/KVHZc30,1995.0,0.0, Hải Hưng, KHMT2013, KHMT, CQUI,8, D480101,3.0, Tỉnh Kon Tum,2013
8482.0,29046716XPvAibaEXe83V/kFvw2bBR3WiVsBjF7n,1995.0,0.0, Sông Bé, ANTT2013, MMT&TT, CQUI,8, D480299,3.0, Huyện Phú Giáo,2013
8485.0,741A5568XPvAibaEXe83V/kFvw2bBX1pd9YZoFG+,1995.0,0.0, Lâm Đồng, KTPM2013, CNPM, CQUI,8, D480103,3.0, Tỉnh Lâm Đồng,2013
8486.0,2049E34DXPvAibaEXe83V/kFvw2bBSM6MmPn3kn9,1995.0,0.0, Hưng Yên, CNTT0001, KTTT, CQUI,8, D480201,8.0, Huyện Krông Năng,2013
8487.0,B646C3C8XPvAibaEXe83V/kFvw2bBVmhVT6fEz4k,1995.0,0.0, Lâm Đồng, CNTT2013, KTTT, CQUI,8, D480201,3.0, Tỉnh Lâm Đồng,2013
8488.0,27C73C4CXPvAibaEXe83V/kFvw2bBek/NsGNfC2g,1994.0,1.0, Hà Tây, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Đắk Nông,2013
8489.0,80790C23XPvAibaEXe83V/kFvw2bBdHxAZUKwYd8,1995.0,1.0, Đồng Tháp, KTPM0001, CNPM, CQUI,8, D480103,8.0, Tỉnh Đồng Tháp,2013
8490.0,9CAF3CDBXPvAibaEXe83V/kFvw2bBf/iNPsMd2JY,1995.0,1.0, Bà Rịa - Vũng Tàu, KTPM0001, CNPM, CQUI,8, D480103,3.0, Huyện Long Điền,2013
